PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,PlayID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,PitchLocationConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,PitchMovementConfidence
242,2022-04-23,16:49:20.03,1,5,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Kaler, Kole",1000055221,Left,TEX_AGG,Undefined,7,Bottom,0,1,2,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.97114,1.025619,0.165434,2315.982198,35.94071,7:15,6.3297,0.19956,5.4442,-46.11247,-4.97654,-4.50721,3.44743,-0.02114,76.32964,-7.369056,-0.637919,0.461617,,,,,,,,,,,,2.30748,-2.37354,-0.21101,50,6.38853,-0.1598,-120.53758,0.47655,3.4023,22.94794,-35.67376,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,3bc1c4b0-c34f-11ec-8d7f-1709ea31c659,81.65303,6.64151,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,e9b271e6-6353-44a4-acbb-6771d26eec0a,2022-04-23,21:49:20.03,2022-04-23T16:49:20.0317272-05:00,2022-04-23T21:49:20.0317272Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.05875,-121.49685,11.47397,6.33744,1.96778,-17.83688,-0.20136,-0.30202,1.70115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
243,2022-04-23,16:49:39.65,1,6,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Kaler, Kole",1000055221,Left,TEX_AGG,Undefined,7,Bottom,0,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,97.25478,-3.775793,-0.708815,2368.486861,206.807611,1:00,6.30987,0.31484,5.85119,-12.23965,17.52682,8.35611,1.77593,0.35248,88.6687,-6.118786,0.790052,0.392677,99.42369,11.592704,-4.487121,1961.498195,109.1771,18.23425,-13.42703,268.78843,,-10.454994,2.519257,-4.50811,10.37674,-0.26228,50,5.99546,1.36466,-140.97256,-9.67092,-9.03656,33.21708,-11.37378,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,47700880-c34f-11ec-8d7f-1709ea31c659,95.98847,8.58607,,,,19.8793,,2.39544,1.84772,-0.33869,9c698d1b-2b7c-4006-a691-88e8aef481af,7aebdfb9-8f91-46e6-95ae-2c5e6885fa8b,2022-04-23,21:49:39.65,2022-04-23T16:49:39.6527448-05:00,2022-04-23T21:49:39.6527448Z,LineDrive,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.6508,-142.06419,16.60854,6.30714,-9.29714,-5.68689,-0.312,1.66163,-4.51828,139.136346,2.39539,142.41169,-24.15886,5.47378,-1.27993,0.37065,-0.10825,0.02086,-0.00176,1.84783,29.29586,-11.38868,-0.96125,0.83738,-0.50877,0.20075,-0.04277,0.00377,-0.33876,-11.17058,-6.45294,2.41417,-0.94625,0.42448,-0.15096,0.03122,-0.00272,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,High,,,High
244,2022-04-23,16:50:25.21,2,1,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,7,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,97.40658,-4.741793,-1.377928,2368.78267,206.902265,1:00,6.30362,0.14641,5.6444,-12.17977,17.8858,8.54997,0.85386,-0.42674,88.62517,-7.064449,0.149461,0.394645,,,,,,,,,,,,-4.72851,10.76241,-0.0349,50,5.89241,2.97853,-140.87656,-12.0575,-9.4514,33.6134,-10.662,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,62938330-c34f-11ec-8d7f-1709ea31c659,95.5098,8.7814,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,b30a7508-5b74-4c53-8966-f894c2378e96,2022-04-23,21:50:25.21,2022-04-23T16:50:25.2193112-05:00,2022-04-23T21:50:25.2193112Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.85563,-142.0304,16.8067,6.30002,-11.69151,-5.331,-0.14271,3.30297,-4.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
245,2022-04-23,16:51:11.41,2,2,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,7,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,96.70705,-2.508379,-0.590679,2367.740568,212.949709,1:00,6.33976,0.40453,5.87016,-17.54221,12.18426,7.32493,2.54625,0.46623,89.04978,-5.787481,0.724229,0.392413,102.83007,-0.084114,-24.043256,2772.422,,,,47.86567,,-25.400351,0.320039,-3.92201,7.16941,-0.36106,50,6.12631,1.11948,-140.48536,-6.76314,-7.88801,29.92994,-17.75486,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,7e1d12b0-c34f-11ec-8d7f-1709ea31c659,96.05305,7.65727,,,,2.66441,,1.46565,2.66441,-0.5103,9c698d1b-2b7c-4006-a691-88e8aef481af,957651fd-0701-4342-9e18-55d895e8d9ef,2022-04-23,21:51:11.41,2022-04-23T16:51:11.4177368-05:00,2022-04-23T21:51:11.4177368Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.63252,-141.46886,14.96497,6.33896,-6.17971,-8.87743,-0.4021,1.37868,-3.944,54.341,1.46923,137.58342,-22.12513,,,,,,,2.66979,-0.44485,-24.72644,,,,,,,-0.50698,-61.58552,-3.10444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,High,,,High
246,2022-04-23,16:54:16.97,3,1,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,7,Bottom,1,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,e5018ec0-c34f-11ec-8d7f-1709ea31c659,,,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,,2022-04-23,21:54:16.97,2022-04-23T16:54:16.9776344-05:00,2022-04-23T21:54:16.9776344Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022-04-23,16:54:17.97,3,2,"Vermillion, Zebulon",8899005,Right,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,7,Bottom,1,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,96.51997,-4.024343,-1.350116,2251.393899,197.560808,12:30,6.36325,0.20196,5.6215,-11.51505,18.94761,5.67835,1.64072,-0.58507,88.11634,-6.229589,-0.336388,0.397242,90.81577,4.297566,22.039968,2691.134006,,,,72.8294,,24.612983,0.57829,-3.27756,11.06961,-0.09058,50,6.01221,3.03113,-139.80597,-10.18332,-6.47662,31.98795,-10.29993,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,ed42bf50-c34f-11ec-8d7f-1709ea31c659,94.88531,8.40363,,,,2.70127,,1.59865,1.62827,0.56555,9c698d1b-2b7c-4006-a691-88e8aef481af,e8b86dfe-062a-4fdb-b23f-3ab51d5bd509,2022-04-23,21:54:17.97,2022-04-23T16:54:17.9776344-05:00,2022-04-23T21:54:17.9776344Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.88032,-140.91817,15.99398,6.36006,-9.8252,-5.14996,-0.19989,3.25632,-3.23831,295.893793,1.62167,122.58017,-18.89233,,,,,,,1.65306,9.40318,-21.27286,,,,,,,0.54984,50.21092,2.27449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,High,,,High
248,2022-04-23,16:58:36.23,4,1,"Taylor, Evan",1000013739,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,7,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.73481,0.924217,4.218794,2370.00345,105.278557,9:30,5.18399,-3.38917,5.28008,-30.25435,5.10914,-14.90265,3.53326,-0.66156,82.46088,-4.607059,1.584282,0.428005,,,,,,,,,,,,8.52087,2.63886,3.01484,50,5.24631,-8.91409,-130.0506,0.93839,14.72501,24.9657,-27.61381,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,8746d910-c350-11ec-8d7f-1709ea31c659,88.06542,7.27393,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,1beb2e67-10f3-48fa-9b29-f569e1e713cc,2022-04-23,21:58:36.23,2022-04-23T16:58:36.2388824-05:00,2022-04-23T21:58:36.2388824Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.22296,-131.04941,12.48285,5.18667,2.04314,-13.80691,3.38325,-9.5032,7.36251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
249,2022-04-23,16:59:04.98,4,2,"Taylor, Evan",1000013739,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,7,Bottom,1,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.61774,-0.905526,5.07767,2353.730611,96.663323,9:15,5.13085,-3.53713,4.83502,-32.4908,3.12087,-16.91395,1.56232,-0.12557,82.86308,-6.782794,2.114013,0.429504,,,,,,,,,,,,9.85607,2.05689,3.0487,50,5.01271,-10.84802,-131.01507,-3.41793,17.14135,27.52448,-28.5968,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,986b4690-c350-11ec-8d7f-1709ea31c659,87.75799,7.75466,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,d1b31c8e-2eeb-4f5e-b074-086cf33e9cd9,2022-04-23,21:59:04.98,2022-04-23T16:59:04.9858904-05:00,2022-04-23T21:59:04.9858904Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.66931,-132.20075,13.76224,5.13342,-2.18606,-14.2984,3.5319,-11.58642,8.57068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
250,2022-04-23,17:00:00.59,5,1,"Taylor, Evan",1000013739,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,7,Bottom,2,0,0,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.26817,-0.227604,4.313348,2360.316572,107.936248,9:30,5.06309,-3.33709,5.19609,-28.78954,6.23985,-16.10524,2.44926,-0.61406,83.11819,-5.483236,1.469639,0.425979,98.43077,18.189493,-17.680212,1430.601893,103.26637,27.93781,-37.89528,290.84789,,-24.770629,2.773437,9.17847,3.46268,2.94932,50,5.02002,-9.13759,-130.83619,-1.63846,16.06167,25.13709,-26.11459,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,b9831ba0-c350-11ec-8d7f-1709ea31c659,88.48437,7.14998,,,,30.80537,,1.94606,2.49772,0.62149,9c698d1b-2b7c-4006-a691-88e8aef481af,d36642f6-1d52-422b-bc3f-e1714704316b,2022-04-23,22:00:00.59,2022-04-23T17:00:00.5914456-05:00,2022-04-23T22:00:00.5914456Z,LineDrive,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.30802,-131.85205,12.56855,5.06491,-0.58309,-13.0573,3.33172,-9.78669,8.03084,110.316955,1.94603,130.67341,-21.15491,4.64565,-0.77428,0.00601,0.04156,-0.01171,0.00115,2.49776,45.06386,-19.45647,1.43946,-0.29063,0.11809,-0.04386,0.00982,-0.0009,0.62138,-41.64909,-3.88285,2.07296,-0.48894,0.01421,0.02846,-0.00823,0.00077,,,,,,,,,,,,,,,,,,,,,,,High,High,Medium,,High,,,High
251,2022-04-23,17:02:47.86,1,1,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Turner, Michael",1000027137,Left,ARK_RAZ,Undefined,8,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.49965,-3.58085,1.613737,2192.487121,166.792966,11:30,6.18426,0.14613,5.57211,-14.9045,19.00363,-4.19977,1.59162,1.30396,83.67127,-6.400666,0.864711,0.419105,,,,,,,,,,,,2.56571,10.93229,-0.28243,50,5.8656,-3.54375,-132.55376,-8.75258,4.5654,28.3042,-12.72127,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,1d308890-c351-11ec-8d7f-1709ea31c659,89.93547,7.82838,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,de9565f9-ee73-45c0-9441-5e492021b2ad,2022-04-23,22:02:47.86,2022-04-23T17:02:47.8677336-05:00,2022-04-23T22:02:47.8677336Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,54.92786,-133.60186,14.1521,6.18098,-8.28151,-6.36063,-0.14808,-3.71281,2.2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
252,2022-04-23,17:03:06.50,1,2,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Turner, Michael",1000027137,Left,ARK_RAZ,Undefined,8,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.6571,-3.267248,-0.295949,2174.213389,159.019272,11:15,6.03767,-0.01863,5.5616,-16.99623,17.49993,-6.2841,1.5654,-0.8188,83.00504,-6.457682,-1.417239,0.422724,83.80125,72.172708,-3.800597,,,,,,,,,3.12059,10.123,0.04853,50,5.74433,0.95397,-131.45905,-8.05276,5.45861,27.97142,-14.46664,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,28596fc0-c351-11ec-8d7f-1709ea31c659,89.16561,7.65206,,,,134.77897,,2.58695,1.56231,0.79168,9c698d1b-2b7c-4006-a691-88e8aef481af,24b76159-e7fc-401d-bf80-3fba25223057,2022-04-23,22:03:06.50,2022-04-23T17:03:06.5012056-05:00,2022-04-23T22:03:06.5012056Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,54.94029,-132.50605,13.98571,6.03563,-7.51126,-7.23332,0.01665,0.74964,2.72931,173.833217,2.58686,37.55518,-13.94632,4.8524,-1.91749,1.20944,-0.62737,0.18126,-0.0216,1.56232,117.00536,-29.00838,3.55713,-0.55886,-0.00871,0.05928,-0.0232,0.00316,0.79164,-2.49008,-2.39044,1.37872,-0.7049,0.49097,-0.2616,0.07642,-0.00916,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
253,2022-04-23,17:03:49.09,2,1,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Moore, Robert",691001,Right,ARK_RAZ,Undefined,8,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.447,-0.595316,-0.156936,2632.954908,293.394963,3:45,6.07822,0.06632,5.32171,-45.50947,-3.11666,9.8002,1.72706,0.73572,76.07321,-8.811394,1.587958,0.468616,,,,,,,,,,,,-4.98764,-1.1115,-0.05952,50,5.99088,-0.06818,-118.47966,-2.86344,-7.18898,19.66419,-33.77611,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,41be7190-c351-11ec-8d7f-1709ea31c659,80.43346,5.37379,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,bea3d73a-ac91-4d42-9da3-cf740a2c3059,2022-04-23,22:03:49.09,2022-04-23T17:03:49.0923864-05:00,2022-04-23T22:03:49.0923864Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.18362,-119.33688,9.83209,6.08362,-1.39102,-16.88806,-0.06338,0.24521,-3.59449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
254,2022-04-23,17:04:11.22,2,2,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Moore, Robert",691001,Right,ARK_RAZ,Undefined,8,Top,1,0,1,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,81.35623,0.293387,-1.290654,2833.75387,300.791571,4:00,6.05842,0.00767,5.19118,-47.84947,-4.99008,10.36756,2.34704,-0.34276,75.58315,-8.342467,0.549488,0.471188,77.48549,-17.494703,-50.487488,,,,,10.78247,,-33.476975,0.076053,-5.56382,-2.31469,0.10373,50,6.04851,2.24741,-118.27517,-1.13408,-7.96069,20.43134,-35.48588,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,4eef0fa0-c351-11ec-8d7f-1709ea31c659,79.99444,5.77308,,,,2.60595,,3.73345,2.60595,0.43077,9c698d1b-2b7c-4006-a691-88e8aef481af,f0b3a528-afe5-44ac-9c17-2ac3f5891dba,2022-04-23,22:04:11.22,2022-04-23T17:04:11.2261464-05:00,2022-04-23T22:04:11.2261464Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.31474,-119.18972,10.21567,6.06372,0.45435,-17.74294,-0.00484,2.60375,-3.98035,180,3.73095,69.16606,,,,,,,,2.60719,-34.26492,,,,,,,,0.4338,-83.86782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
255,2022-04-23,17:04:53.83,3,1,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Lanzilli, Chris",1000017374,Right,ARK_RAZ,Undefined,8,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.70009,-1.865718,0.604576,2718.56864,292.893524,3:45,6.0715,-0.00149,5.23593,-44.29589,-2.54917,8.98241,0.62573,1.31535,76.62937,-9.846528,2.202356,0.465032,,,,,,,,,,,,-4.36051,-0.43595,-0.06119,50,5.86632,-1.63794,-120.07674,-5.53715,-6.38261,22.6971,-32.81214,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,68537530-c351-11ec-8d7f-1709ea31c659,81.0535,6.07072,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,67cd821b-3fc4-43a9-91d5-3553fb4e8811,2022-04-23,22:04:53.83,2022-04-23T17:04:53.8323800-05:00,2022-04-23T22:04:53.8323800Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.26803,-121.06842,11.34855,6.07692,-4.10353,-16.40607,0.00428,-1.35907,-3.19131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
256,2022-04-23,17:05:12.14,3,2,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Lanzilli, Chris",1000017374,Right,ARK_RAZ,Undefined,8,Top,2,1,0,Slider,Curveball,InPlay,Undefined,LineDrive,Single,0,0,,81.19334,-0.37323,-0.893188,2786.589689,306.238042,4:15,6.11111,0.24373,5.24896,-48.36593,-5.37575,8.97973,1.72982,0.1526,75.48734,-9.098045,0.70379,0.471907,101.4315,12.225146,-30.780712,1822.334904,93.01121,16.61794,-58.72746,239.91715,,-35.737525,2.069312,-4.77933,-2.34492,-0.16883,50,6.04009,1.48273,-118.04448,-2.51058,-6.80053,20.69733,-35.51063,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,73354140-c351-11ec-8d7f-1709ea31c659,79.87267,5.70601,,,,16.97469,,3.7025,2.08871,-0.03869,9c698d1b-2b7c-4006-a691-88e8aef481af,194248bb-342a-405f-a257-3867751eaec6,2022-04-23,22:05:12.14,2022-04-23T17:05:12.1427288-05:00,2022-04-23T22:05:12.1427288Z,LineDrive,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.25686,-118.96262,10.34867,6.11652,-0.93532,-17.75532,-0.2413,1.78441,-3.40027,111.766318,3.7025,124.91124,-22.87271,5.10783,-1.16008,0.24529,-0.0479,0.00701,-0.00052,2.0887,31.50175,-17.71702,1.25087,-0.18372,0.02716,-0.00259,0.00036,-4E-05,-0.03869,-74.40512,3.25574,0.238,-0.21682,0.07389,-0.01758,0.00279,-0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,Medium,,High,,,High
257,2022-04-23,17:05:59.13,4,1,"Menefee, Joseph",1000015697,Left,TEX_AGG,"Stovall, Peyton",1000091444,Right,ARK_RAZ,Undefined,8,Top,2,0,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,1,0,,90.26279,-1.666925,0.917393,2282.644465,133.475816,10:30,6.10507,0.12701,5.53498,-21.69667,12.73347,-12.38406,2.7382,-0.04738,83.36608,-5.684089,-1.291657,0.422319,,,,,,,,,,,,6.48252,7.16426,-0.19826,50,5.94588,-1.55014,-131.15079,-4.57723,11.40471,25.11635,-19.56996,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,8f3fe7a0-c351-11ec-8d7f-1709ea31c659,89.25105,6.89671,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,4d6919e1-065a-4db5-9273-ea4b2d863fb2,2022-04-23,22:05:59.13,2022-04-23T17:05:59.1360000-05:00,2022-04-23T22:05:59.1360000Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,54.96716,-132.09862,12.55818,6.10468,-3.83871,-9.78498,-0.13164,-1.98052,5.70236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.47687,2.499814,1.187021,1.312793,-1.14766,2.47801,0.10757,-1.92968,5.85943,-0.48875,127.28306,1.67841,1.31822,-1.75112,109.80033,-8.79649,5.87132,11.36199,-11.08998,-0.54734,-1.53451,2.26063,High,,,High,High,High,High,High
258,2022-04-23,17:08:39.81,1,1,"Taylor, Evan",1000013739,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,8,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.90414,0.468831,5.171653,2425.779436,113.628147,9:45,5.27875,-3.21843,5.16781,-26.23934,8.59993,-17.17859,3.5352,0.23067,83.07983,-4.346684,2.147452,0.424821,,,,,,,,,,,,9.89138,4.48736,2.74864,50,5.30274,-11.08765,-131.48599,0.06736,17.4016,26.59319,-24.27958,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,ef128b60-c351-11ec-8d7f-1709ea31c659,88.72547,7.82431,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,fe128ff0-5d10-472c-8aa6-b7ffa3f7b5bd,2022-04-23,22:08:39.81,2022-04-23T17:08:39.8183256-05:00,2022-04-23T22:08:39.8183256Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.33416,-132.56044,13.29659,5.2802,1.04833,-12.13979,3.21082,-11.79073,8.7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
259,2022-04-23,17:08:56.83,1,2,"Taylor, Evan",1000013739,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,8,Bottom,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.96843,-0.291317,4.502687,2509.33367,110.842158,9:45,5.20343,-3.21441,5.17067,-25.52911,8.41221,-19.34178,2.80099,-0.57993,84.21429,-4.976328,1.090217,0.41931,,,,,,,,,,,,10.79355,4.58587,2.80937,50,5.15685,-9.56509,-133.18388,-1.67737,19.49212,27.14954,-23.89242,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,f91d3150-c351-11ec-8d7f-1709ea31c659,89.89149,7.75414,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,0627fe2e-4809-4a52-b78a-55d1d8521bc2,2022-04-23,22:08:56.83,2022-04-23T17:08:56.8398168-05:00,2022-04-23T22:08:56.8398168Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,55.33194,-134.2664,13.57477,5.20473,-0.72472,-11.94621,3.20625,-10.34228,9.74606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
